,,,,,,,,,,
Yuuki60,ADC,14,14.30%,3.3,3,2.1,3.8,9.1,394,27
,,,,,,,,,,
ZWuJi,SUPPORT,5,40%,3.1,1.6,2.8,7.2,1.8,265,23.1
,,,,,,,,,,
ZWuJi,ADC,29,44.80%,4.1,4.2,2.6,6.3,9.1,418,28.1
,,,,,,,,,,
ZaZee,MID,20,55%,4.4,3.5,2.1,5.7,9.5,418,31.5
,,,,,,,,,,
Zaki,SUPPORT,14,7.10%,1.9,0.9,4.1,6.9,1.2,225,10.3
,,,,,,,,,,
Zanzarah,JUNGLE,25,76%,3.5,2.4,2.9,7.5,4.5,312,11.5
,,,,,,,,,,
Zeicro,ADC,2,0%,3.7,3.5,3,7.5,9,400,28.7
,,,,,,,,,,
Zeitnot,ADC,14,57.10%,3,3.4,2.8,4.9,9.3,429,27.6
,,,,,,,,,,
Zeitnot,SUPPORT,2,100%,29,5,0.5,9.5,1.7,366,28.9
,,,,,,,,,,
Zeka,MID,10,20%,3.3,2.9,1.6,2.3,7.7,345,29.5
,,,,,,,,,,
Zelt,TOP,8,25%,1.6,1.8,2.4,2,7.5,347,23.3
,,,,,,,,,,
Zelt,JUNGLE,2,0%,3.3,2.5,3.5,9,4.6,287,10.9
,,,,,,,,,,
Zenit,ADC,5,20%,1.6,0.8,3.4,4.6,8,347,26
,,,,,,,,,,
Zerito,TOP,6,0%,1.9,2.7,3.8,4.5,8,363,20.3
,,,,,,,,,,
Zeros,TOP,8,87.50%,3.2,5,3.4,5.8,8.6,436,21.1
,,,,,,,,,,
Zeyzal,SUPPORT,25,52%,3.8,0.8,2,6.9,1.1,231,8.9
,,,,,,,,,,
Zeyzal,ADC,2,100%,4.3,3,3,10,5.9,347,16.7
,,,,,,,,,,
Zin,SUPPORT,17,29.40%,3.8,0.8,2.4,8.1,1.1,225,7.2
,,,,,,,,,,
ZionSpartan,TOP,18,44.40%,3.3,2.6,2.2,4.7,7.6,378,23.3
,,,,,,,,,,
Ziv,TOP,23,69.60%,3.7,1.8,2,5.8,7.1,348,21.1
,,,,,,,,,,
Zoom,TOP,12,100%,7.2,2.6,1.4,7.7,8.1,421,21.5
,,,,,,,,,,
Zuao,JUNGLE,1,0%,0.6,1,5,2,4.6,272,14.4
,,,,,,,,,,
Zven,SUPPORT,1,100%,-,8,0,2,2.1,381,35.1
,,,,,,,,,,
Zven,ADC,24,91.70%,11.8,4.6,0.9,6.2,9.7,464,24.9
,,,,,,,,,,
Zwyroo,MID,6,16.70%,2.7,2.8,2.5,3.8,8,367,26.8
,,,,,,,,,,
aki,MID,21,57.10%,3.6,4,2.6,5.2,7.7,380,20.5
,,,,,,,,,,
allorim,TOP,18,38.90%,2.6,2.1,2.2,3.7,8.3,373,20.4
,,,,,,,,,,
apaMEN,TOP,19,63.20%,1.7,1.6,2.6,2.8,7.9,364,19.6
,,,,,,,,,,
arnax,MID,5,40%,3.5,6,3.4,6,7.4,387,31.4
,,,,,,,,,,
ayel,TOP,6,50%,3.1,1.8,2.5,5.8,7.5,358,22.2
,,,,,,,,,,
bAZZILISKS,ADC,1,0%,0.1,0,7,1,4.8,239,18.6
,,,,,,,,,,
bAZZILISKS,SUPPORT,5,0%,1.2,1.4,6.8,6.6,0.4,222,13.6
,,,,,,,,,,
behave,JUNGLE,18,44.40%,3.6,1.9,2.2,6.1,5.3,311,10.5
,,,,,,,,,,
beishang,JUNGLE,29,48.30%,4.1,3,2.6,7.6,5.5,339,16.7
,,,,,,,,,,
belong1,ADC,4,25%,2.9,4,3,4.8,8.5,401,27.4
,,,,,,,,,,
blank,JUNGLE,19,63.20%,2.5,1.6,2.4,4.2,5.3,299,12.4
,,,,,,,,,,
bluerzor,JUNGLE,25,72%,5.2,4,2.4,8.4,5.5,352,19.5
,,,,,,,,,,
bono,JUNGLE,39,59%,3.9,1.3,2,6.5,5.2,311,12.6
,,,,,,,,,,
brTT,ADC,15,60%,4.9,3.5,1.8,5.4,9.3,423,27.8
,,,,,,,,,,
bucu,MID,17,23.50%,2.1,2.8,2.4,2.4,8.4,374,27.1
,,,,,,,,,,
catjug,JUNGLE,21,42.90%,3.2,4.5,3.2,5.6,6.8,380,16.5
,,,,,,,,,,
chenlun17,TOP,2,0%,0.3,0,4.5,1.5,7.3,301,20.5
,,,,,,,,,,
clx,ADC,5,20%,2.3,2.8,4,6.4,7.5,360,23.2
,,,,,,,,,,
clx,MID,9,0%,1.3,1.4,3.7,3.4,7.4,331,28.2
,,,,,,,,,,
clx,SUPPORT,8,0%,1,0.5,5,4.4,2.8,244,11.9
,,,,,,,,,,
clx,TOP,2,0%,0.5,1,4,1,7.3,323,23.4
,,,,,,,,,,
cody,MID,14,14.30%,2,2.6,3,3.4,8.6,379,31.7
,,,,,,,,,,
cogcog,TOP,19,47.40%,2.7,1.9,2.7,5.4,7,340,21.1
,,,,,,,,,,
cold,SUPPORT,29,48.30%,2.8,0.9,2.6,6.4,1.1,233,8.1
,,,,,,,,,,
cold,ADC,4,50%,3.8,0.3,1.3,4.5,5.6,275,5.3
,,,,,,,,,,
darkchri,ADC,1,0%,2,2,5,8,4,271,8.4
,,,,,,,,,,
darkchri,SUPPORT,15,46.70%,2.6,0.9,3.4,8.1,1,235,9.1
,,,,,,,,,,
destroy,TOP,5,80%,4.8,3.6,1.8,5,8.4,412,24.1
,,,,,,,,,,
dibu,JUNGLE,9,55.60%,2.5,2.4,3.9,7.1,4.4,306,11.1
,,,,,,,,,,
dyNquedo,MID,6,66.70%,8.9,4,1.3,7.8,7.7,395,25.3
,,,,,,,,,,
esA,SUPPORT,6,66.70%,6.1,1.2,1.8,10,1.2,250,10.6
,,,,,,,,,,
fNb,TOP,15,53.30%,3.1,3,3,6.3,7.5,387,22.1
,,,,,,,,,,
fabFabulous,TOP,14,28.60%,2.1,2.4,3.1,4.2,7.4,354,25
,,,,,,,,,,
fenfen,TOP,3,33.30%,1.7,0.7,3.7,5.7,6.1,311,16.4
,,,,,,,,,,
flare,ADC,6,66.70%,9.3,4.5,1.2,6.3,9.4,437,26.6
,,,,,,,,,,
fuRy,SUPPORT,3,33.30%,2.9,0.3,2.7,7.3,1.1,217,4.7
,,,,,,,,,,
gunkrab,ADC,14,21.40%,2,2.6,3.3,4.1,8.9,390,28.9
,,,,,,,,,,
gunkrab,SUPPORT,7,42.90%,2.3,0.3,4.3,9.4,1.1,220,6.6
,,,,,,,,,,
hachamecha,JUNGLE,19,47.40%,2.5,2.1,3.1,5.5,4.9,299,11.9
,,,,,,,,,,
huanfeng,ADC,36,47.20%,4.1,4.9,2.6,5.5,9.9,457,33.4
,,,,,,,,,,
iBOY,SUPPORT,3,33.30%,2.4,1,3.7,7.7,2.5,293,27.4
,,,,,,,,,,
iBOY,ADC,38,47.40%,4.3,3.2,1.9,4.8,9.6,424,30
,,,,,,,,,,
iBo,TOP,31,71%,4.1,2.9,2.3,6.4,7.2,383,21.5
,,,,,,,,,,
icon,MID,33,48.50%,3.2,2.8,2.3,4.6,8.4,384,26.8
,,,,,,,,,,
itzRenifer,ADC,12,25%,3.1,2.7,2.3,4.3,8.4,392,30.7
,,,,,,,,,,
itzRenifer,SUPPORT,2,0%,4.8,2,2,7.5,2.5,302,27.4
,,,,,,,,,,
jactroll,SUPPORT,10,0%,1.1,0.4,3.9,3.7,0.9,199,8.9
,,,,,,,,,,
jinjiao,SUPPORT,2,0%,0.4,0,4,1.5,1.5,226,13.5
,,,,,,,,,,
jinjiao,ADC,38,47.40%,3.9,3,2.1,5,9.4,422,26.5
,,,,,,,,,,
k1ng,ADC,22,77.30%,6.2,6,2.1,7.2,9.8,462,30.2
,,,,,,,,,,
kamilius,SUPPORT,20,55%,4.9,1,2.1,9,1,232,8.6
,,,,,,,,,,
kamilius,ADC,1,100%,-,3,0,11,3.8,306,11.2
,,,,,,,,,,
killua,ADC,5,100%,9.8,2,1.6,13.6,4.2,310,10.8
,,,,,,,,,,
killua,SUPPORT,11,36.40%,3.6,0,2.6,9.4,1.2,225,7.7
,,,,,,,,,,
kingen,TOP,32,46.90%,2.4,2.7,2.8,4.2,7.5,369,24.4
,,,,,,,,,,
kubYD,SUPPORT,14,28.60%,1.7,0.6,3.1,4.7,1,214,9.5
,,,,,,,,,,
kubYD,ADC,3,0%,1.6,0.3,1.7,2.3,5.7,281,7.8
,,,,,,,,,,
kurO,MID,43,53.50%,4.7,2.3,1.4,4.5,8.3,370,25.2
,,,,,,,,,,
lwandy,SUPPORT,2,0%,0.3,0,5.5,1.5,1.2,195,7.7
,,,,,,,,,,
mag1cian,ADC,2,0%,1.3,3,5,3.5,7.5,372,35.6
,,,,,,,,,,
mag1cian,MID,4,0%,1.2,4,6.3,3.5,8.1,384,32.2
,,,,,,,,,,
meiko,SUPPORT,34,58.80%,3.5,0.6,2.7,8.6,1,230,7.5
,,,,,,,,,,
melody,TOP,1,0%,3,0,1,3,7.2,299,24.8
,,,,,,,,,,
micaO,SUPPORT,1,100%,10,3,1,7,1.5,300,17.6
,,,,,,,,,,
micaO,ADC,9,44.40%,4.2,3.2,2,5.1,8.9,408,26.9
,,,,,,,,,,
mot?lek,MID,8,37.50%,1.9,2.9,4.3,5,7.7,368,23.7
,,,,,,,,,,
nano,SUPPORT,5,0%,1.5,0.8,4,5.2,1.2,206,8.6
,,,,,,,,,,
nano,ADC,1,0%,1,0,4,4,6.7,296,13.6
,,,,,,,,,,
ninja,MID,19,47.40%,3,2.5,2.5,4.8,7.7,358,24.9
,,,,,,,,,,
ordno,ADC,20,60%,4.5,4.6,2.5,6.5,8.8,431,26.6
,,,,,,,,,,
ordno,SUPPORT,1,100%,4,3,3,9,2,304,21.4
,,,,,,,,,,
pbO,SUPPORT,1,0%,2.5,0,2,5,1.9,233,13.1
,,,,,,,,,,
pbO,ADC,5,40%,4,3.8,2,4.2,8.6,414,22.8
,,,,,,,,,,
pooh,SUPPORT,14,28.60%,2.1,0.4,2.6,5.1,1,204,6.1
,,,,,,,,,,
rare7,ADC,23,56.50%,4.7,4.3,2.1,5.4,9.6,440,29.6
,,,,,,,,,,
rare7,SUPPORT,2,100%,7.3,1.5,2,13,1.4,287,21.4
,,,,,,,,,,
robocop,TOP,31,80.60%,6.1,3.7,1.8,7.2,7.1,389,21.3
,,,,,,,,,,
sOAZ,TOP,19,42.10%,1.9,1.1,2.5,3.6,7.1,330,23.6
,,,,,,,,,,
seiya,MID,14,71.40%,9.3,3.6,0.9,5,8.4,401,26.7
,,,,,,,,,,
shy,MID,16,37.50%,2.8,4.3,3.4,5.1,7.5,383,26.8
,,,,,,,,,,
solo,TOP,14,64.30%,3,2.4,2.8,6,7.8,384,20.9
,,,,,,,,,,
ssumday,TOP,28,46.40%,2.9,2.2,2.1,3.9,8.1,379,22.1
,,,,,,,,,,
stillnumb,MID,15,40%,3.1,3.8,3.2,6.3,7.8,384,27.2
,,,,,,,,,,
uinyan,TOP,16,31.30%,2.2,1.8,2.4,3.6,8,377,22.5
,,,,,,,,,,
unho1y,ADC,6,16.70%,2.3,1.7,2.7,4.3,7.7,359,22.1
,,,,,,,,,,
viviD,SUPPORT,19,47.40%,2.9,0.6,2.6,7.1,1.1,222,9.3
,,,,,,,,,,
wilq,ADC,17,41.20%,3,4.2,3.2,5.2,8.7,407,24.2
,,,,,,,,,,
xKenzuke,MID,15,46.70%,3,4.6,3.1,4.6,7.9,386,32.4
,,,,,,,,,,
xTyLk,MID,17,29.40%,1.6,2.1,3.9,4,7.8,353,25.6
,,,,,,,,,,
xiaohan,JUNGLE,18,0%,1.2,1.6,4.3,3.8,4.9,299,13.3
,,,,,,,,,,
xiaohu,MID,33,57.60%,3.7,3.6,2.5,5.5,8.4,397,29.6
,,,,,,,,,,
xiaoxiang,TOP,7,42.90%,2.1,2.6,2.6,2.7,7,344,21.5
,,,,,,,,,,
xiye,MID,22,31.80%,3.1,3.5,2.5,4.3,7.9,380,27.1
,,,,,,,,,,
yT,TOP,5,20%,1.6,1.6,3.8,4.6,7.4,367,25.5
,,,,,,,,,,
yang,TOP,15,60%,2.8,2.3,2.8,5.5,7.3,366,22.1
,,,,,,,,,,
yuyanjia,SUPPORT,9,44.40%,2.9,0.8,3.3,9,0.9,244,7.9
